,inputs,references,predictions,score
188,an UNK number of chinese legislators on friday voted against the government 's annual report on efforts to combat crime and corruption .,UNK chinese parliament gives rough ride to anti-crime reports, china 's legislature irk over corruption ## 688,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
189,"a man has been shot dead in a catholic area of west belfast , police said friday .",UNK man shot dead in catholic west belfast," man shot dead in west belfast
article: madrid","{'rouge1': Score(precision=0.75, recall=0.75, fmeasure=0.75), 'rouge2': Score(precision=0.5714285714285714, recall=0.5714285714285714, fmeasure=0.5714285714285714), 'rougeL': Score(precision=0.75, recall=0.75, fmeasure=0.75)}"
190,"twenty-eight people were rushed to hospital saturday after ## different chemicals spilled inside the hold of a british airways boeing ### at london 's heathrow airport , the rescue services said .",chemical spill at london airport sends ## to hospital, treated in hospital after chemical spill on british airways,"{'rouge1': Score(precision=0.375, recall=0.3333333333333333, fmeasure=0.35294117647058826), 'rouge2': Score(precision=0.14285714285714285, recall=0.125, fmeasure=0.13333333333333333), 'rougeL': Score(precision=0.25, recall=0.2222222222222222, fmeasure=0.23529411764705882)}"
191,"a fairly strong earthquake measuring #.# on the richter scale rocked wide areas of central and western japan sunday , followed by four aftershocks , the meteorological agency said .",quake shakes wide areas in UNK, japan hit by 6.3 aftershock as strongest-,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
192,"tens of thousands of demonstrators marched through brussels sunday , calling for eu action to defend jobs , amid widespread anger at a decision by french carmaker renault to close a factory here .",tens of thousands march through brussels to defend jobs, brussels demo demands eu action over carmaker's,"{'rouge1': Score(precision=0.1111111111111111, recall=0.125, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.125, fmeasure=0.11764705882352941)}"
193,japan 's finance ministry was unlikely to sell down its holding in nippon telegraph and telephone co. .,UNK government unlikely to sell ntt shares before ####," japan unlikely to offload ntt holdings
article:","{'rouge1': Score(precision=0.375, recall=0.42857142857142855, fmeasure=0.39999999999999997), 'rouge2': Score(precision=0.14285714285714285, recall=0.16666666666666666, fmeasure=0.15384615384615383), 'rougeL': Score(precision=0.375, recall=0.42857142857142855, fmeasure=0.39999999999999997)}"
194,"a truck carrying illegal north african immigrants flipped over in northeastern spain , killing ## and injuring six others , police said monday .",eleven immigrants killed in road accident in spain, eight immigrants ejected from truck as it overturns at spanish,"{'rouge1': Score(precision=0.125, recall=0.1, fmeasure=0.11111111111111112), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.1, fmeasure=0.11111111111111112)}"
195,un secretary general kofi annan on monday heeded the advice of the leading industrialised nations and announced the merger of the world body 's three economic development departments into one .,un chief heeds g# merges economic development departments," un secretary general unifies organization 's structural divisions
article","{'rouge1': Score(precision=0.125, recall=0.1111111111111111, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.1111111111111111, fmeasure=0.11764705882352941)}"
196,"an unscheduled flight from xiamen in china which could be carrying north korean defector hwang jang-yop landed tuesday at the clark airbase , north of here , sources at the manila international airport said .",chinese plane arrives in philippines, xiamen plane with n-korean defector lands,"{'rouge1': Score(precision=0.2, recall=0.14285714285714285, fmeasure=0.16666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.14285714285714285, fmeasure=0.16666666666666666)}"
197,"jakarta share prices closed #.# percent lower tuesday amid selling pressure on heavyweight stocks , brokers said .",jakarta shares close #.# percent lower," jakarta shares close #.# percent lower
article:","{'rouge1': Score(precision=1.0, recall=0.8333333333333334, fmeasure=0.9090909090909091), 'rouge2': Score(precision=1.0, recall=0.8, fmeasure=0.888888888888889), 'rougeL': Score(precision=1.0, recall=0.8333333333333334, fmeasure=0.9090909090909091)}"
198,a shiite moslem cleric living in iran has threatened to call for a holy war against the bahraini government if it sentences to death alleged iranian-backed militants .,shiite cleric warns of holy war against bahrain, # vocative: terms and phrases of direct address # b,"{'rouge1': Score(precision=0.125, recall=0.125, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.125, fmeasure=0.125)}"
199,president bill clinton admitted tuesday that the us-russia summit will be a `` tough '' one as he heads for a showdown with president boris yeltsin over his cherished role of expanding nato .,clinton admits us-russia agenda will be tough by gretchen cook," clintons admit summit will be tough
article: southeast","{'rouge1': Score(precision=0.45454545454545453, recall=0.625, fmeasure=0.5263157894736842), 'rouge2': Score(precision=0.3, recall=0.42857142857142855, fmeasure=0.3529411764705882), 'rougeL': Score(precision=0.45454545454545453, recall=0.625, fmeasure=0.5263157894736842)}"
