,inputs,references,predictions,score
190,"twenty-eight people were rushed to hospital saturday after ## different chemicals spilled inside the hold of a british airways boeing ### at london 's heathrow airport , the rescue services said .",chemical spill at london airport sends ## to hospital, twenty eight people rescued from heathrow complex twenty eight people,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
191,"a fairly strong earthquake measuring #.# on the richter scale rocked wide areas of central and western japan sunday , followed by four aftershocks , the meteorological agency said .",quake shakes wide areas in UNK, eastern japan's gekkou magnitudes rose to,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
192,"tens of thousands of demonstrators marched through brussels sunday , calling for eu action to defend jobs , amid widespread anger at a decision by french carmaker renault to close a factory here .",tens of thousands march through brussels to defend jobs," protesters at european unions annual conference millgraem
","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
193,japan 's finance ministry was unlikely to sell down its holding in nippon telegraph and telephone co. .,UNK government unlikely to sell ntt shares before ####, euro exit uk market takes% devalued by japan,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
194,"a truck carrying illegal north african immigrants flipped over in northeastern spain , killing ## and injuring six others , police said monday .",eleven immigrants killed in road accident in spain," 2 dead in truck driver crash in central spain
####","{'rouge1': Score(precision=0.375, recall=0.3333333333333333, fmeasure=0.35294117647058826), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.375, recall=0.3333333333333333, fmeasure=0.35294117647058826)}"
195,un secretary general kofi annan on monday heeded the advice of the leading industrialised nations and announced the merger of the world body 's three economic development departments into one .,un chief heeds g# merges economic development departments," annan tells us , it might be some help
###","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
196,"an unscheduled flight from xiamen in china which could be carrying north korean defector hwang jang-yop landed tuesday at the clark airbase , north of here , sources at the manila international airport said .",chinese plane arrives in philippines, achung state airbase deployed an unmanned aerial vehicle t,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
197,"jakarta share prices closed #.# percent lower tuesday amid selling pressure on heavyweight stocks , brokers said .",jakarta shares close #.# percent lower, jakarta shares fall in brief stages ... data behind the,"{'rouge1': Score(precision=0.4, recall=0.2222222222222222, fmeasure=0.2857142857142857), 'rouge2': Score(precision=0.25, recall=0.125, fmeasure=0.16666666666666666), 'rougeL': Score(precision=0.4, recall=0.2222222222222222, fmeasure=0.2857142857142857)}"
198,a shiite moslem cleric living in iran has threatened to call for a holy war against the bahraini government if it sentences to death alleged iranian-backed militants .,shiite cleric warns of holy war against bahrain, mullah's iranian worksite call says use of,"{'rouge1': Score(precision=0.125, recall=0.125, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.125, fmeasure=0.125)}"
199,president bill clinton admitted tuesday that the us-russia summit will be a `` tough '' one as he heads for a showdown with president boris yeltsin over his cherished role of expanding nato .,clinton admits us-russia agenda will be tough by gretchen cook, presidency draws battle lines with russian on nato historyu,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
